date,team_a,team_b,team_a_form,team_b_form,form_diff,h2h_win_rate,elo_a,elo_b,elo_diff,team_a_won
2019-11-03,New Zealand,England,0.2,0.6,-0.39999999999999997,0.3333333333333333,1550.8788360770484,1585.287561779173,-34.408725702124684,1
2019-11-03,India,Bangladesh,0.6,0.4,0.19999999999999996,1.0,1628.2620600904909,1423.0703781285615,205.19168196192916,0
2019-11-05,New Zealand,England,0.2,0.6,-0.39999999999999997,0.5,1561.8659735793365,1574.300424276885,-12.434450697548527,1
2019-11-05,Australia,Pakistan,0.4,0.6,-0.19999999999999996,0.16666666666666666,1607.875955091096,1627.3864315999688,-19.510476508872895,1
2019-11-07,India,Bangladesh,0.6,0.4,0.19999999999999996,0.75,1612.9588682155777,1438.3735700034752,174.58529821210232,1
2019-11-08,New Zealand,England,0.2,0.6,-0.39999999999999997,0.6,1572.2237131134505,1563.942684742771,8.28102837067945,0
2019-11-08,Australia,Pakistan,0.4,0.6,-0.19999999999999996,0.2857142857142857,1618.4369222073826,1616.825464483682,1.611457723700596,1
2019-11-10,India,Bangladesh,0.6,0.4,0.19999999999999996,0.8,1618.3180826482237,1433.0143555708291,185.30372707739437,1
2019-12-05,Nepal,Bhutan,0.4,0.5,-0.09999999999999998,0.5,1466.2381213321455,1500.0,-33.76187866785449,1
2019-12-06,India,West Indies,0.6,0.2,0.39999999999999997,0.8571428571428571,1623.4387286954816,1455.6276207292824,167.8111079661992,1
2019-12-06,Nepal,Maldives,0.6,0.5,0.09999999999999998,0.5,1477.2068191315338,1498.6066206160076,-21.399801484473755,1
2019-12-07,Bhutan,Maldives,0.0,0.3333333333333333,-0.3333333333333333,0.5,1489.0313022006117,1487.991462543247,1.0398396573646096,0
2019-12-08,India,West Indies,0.6,0.2,0.39999999999999997,0.875,1628.952305220284,1450.11404420448,178.83826101580394,0
2019-12-09,Nepal,Maldives,0.8,0.5,0.30000000000000004,1.0,1487.8219772042944,1498.021391445062,-10.19941424076751,1
2019-12-11,India,West Indies,0.6,0.2,0.39999999999999997,0.7777777777777778,1614.21602015752,1464.850329267244,149.36569089027603,1
2020-01-07,India,Sri Lanka,0.6,0.4,0.19999999999999996,0.8333333333333334,1620.1635674605825,1464.7375437524554,155.42602370812688,1
2020-01-10,India,Sri Lanka,0.6,0.4,0.19999999999999996,0.8571428571428571,1625.9663678282134,1458.9347433848243,167.0316244433891,1
2020-01-15,West Indies,Ireland,0.2,0.2,0.0,0.5,1458.9027819641817,1515.4718359321812,-56.56905396799948,0
2020-01-19,West Indies,Ireland,0.2,0.2,0.0,0.0,1450.5167334262587,1523.8578844701042,-73.34115104384546,1
2020-01-24,Pakistan,Bangladesh,0.6,0.4,0.19999999999999996,0.5,1606.8718456327497,1427.893709523571,178.97813610917842,1
2020-01-24,New Zealand,India,0.2,0.6,-0.39999999999999997,0.5,1561.9854110816875,1631.497881933041,-69.51247085135356,0
2020-01-25,Pakistan,Bangladesh,0.6,0.4,0.19999999999999996,1.0,1612.132438348988,1422.6331168073325,189.4993215416555,1
2020-01-26,New Zealand,India,0.2,0.6,-0.39999999999999997,0.42857142857142855,1553.9598655848542,1639.5234274298743,-85.5635618450201,0
2020-02-02,New Zealand,India,0.2,0.6,-0.39999999999999997,0.375,1546.3739740256945,1647.109318989034,-100.73534496333968,0
2020-02-12,South Africa,England,1.0,0.6,0.4,0.3333333333333333,1597.5209132052553,1574.180986774534,23.33992643072133,1
2020-02-14,South Africa,England,1.0,0.6,0.4,0.5,1606.8501448428651,1564.851755136924,41.99838970594101,0
2020-02-16,South Africa,England,1.0,0.6,0.4,0.4,1595.6471876154858,1576.0547123643034,19.59247525118235,0
2020-02-20,Malaysia,Hong Kong,0.6,0.6,0.0,0.5,1469.3999910610537,1437.6498701492717,31.750120911781774,1
2020-02-21,South Africa,Australia,1.0,0.4,0.6,1.0,1585.0838678437717,1628.3905410583152,-43.30667321454348,0
2020-02-21,Malaysia,Hong Kong,0.8,0.4,0.4,1.0,1478.4886845061576,1428.5611767041676,49.92750780199003,1
2020-02-23,South Africa,Australia,1.0,0.4,0.6,0.5,1576.323918605587,1637.1504902964996,-60.82657169091226,1
2020-02-23,Malaysia,Hong Kong,0.8,0.2,0.6000000000000001,1.0,1487.0614660894023,1419.9883951209226,67.0730709684799,1
2020-02-24,Malaysia,Hong Kong,1.0,0.2,0.8,1.0,1495.1545785388034,1411.8952826715215,83.25929586728171,1
2020-02-25,Iran,Kuwait,0.5,0.3333333333333333,0.16666666666666669,0.5,1500.0,1489.5679570357868,10.432042964213224,0
2020-02-25,Oman,Maldives,0.2,0.4,-0.2,0.5,1496.0152430551764,1487.727913006043,8.287330049133288,1
2020-02-25,Saudi Arabia,United Arab Emirates,0.5,0.4,0.09999999999999998,0.5,1500.0,1490.938491649183,9.061508350816666,0
2020-02-25,Bahrain,Qatar,0.5,0.5,0.0,0.5,1500.0,1499.2590807706483,0.7409192293516753,1
2020-02-26,South Africa,Australia,1.0,0.4,0.6,0.6666666666666666,1588.0569777488456,1625.4174311532413,-37.360453404395685,0
2020-02-26,Kuwait,Bahrain,0.5,1.0,-0.5,0.5,1499.8681251683508,1509.9786746626694,-10.110549494318548,1
2020-02-26,Qatar,United Arab Emirates,0.4,0.4,0.0,0.5,1489.280406107979,1501.199243704143,-11.918837596164394,0
2020-02-26,Malaysia,Hong Kong,1.0,0.2,0.8,1.0,1502.8030262457676,1404.2468349645576,98.55619128120998,1
2020-02-27,Kuwait,United Arab Emirates,0.6,0.4,0.19999999999999996,0.5,1510.1590480582015,1510.8563264915238,-0.6972784333220261,0
2020-02-29,Thailand,Singapore,0.25,0.2,0.04999999999999999,0.5,1482.2464881536484,1489.7494289955337,-7.50294084188522,0
2020-03-01,Thailand,Malaysia,0.2,1.0,-0.8,0.0,1472.4624065866826,1510.0400657873984,-37.57765920071574,0
2020-03-01,Hong Kong,Nepal,0.2,0.8,-0.6000000000000001,0.0,1397.0097954229268,1498.1154556433132,-101.10566022038644,1
2020-03-03,Malaysia,Singapore,1.0,0.2,0.8,0.0,1518.9626915747513,1499.5335105624995,19.42918101225177,0
2020-03-03,Thailand,Hong Kong,0.0,0.4,-0.4,0.5,1463.5397807993295,1409.8403953828013,53.69938541652846,0
2020-03-04,Thailand,Nepal,0.0,0.6,-0.6,0.5,1452.006379097843,1485.2848556834388,-33.27847658559608,0
2020-03-04,Hong Kong,Singapore,0.6,0.4,0.19999999999999996,0.5,1421.3737970842883,1510.0921451389358,-88.71834805464755,0
2020-03-04,Sri Lanka,West Indies,0.4,0.2,0.2,0.5,1453.4032292799966,1462.5968559649716,-9.193626684975015,0
2020-03-06,Hong Kong,Malaysia,0.6,0.8,-0.20000000000000007,0.0,1413.8732263279376,1508.404056998315,-94.53083067037733,1
2020-03-06,Sri Lanka,West Indies,0.4,0.2,0.2,0.0,1443.66778138293,1472.3323038620383,-28.664522479108427,0
2020-03-08,Spain,Germany,1.0,0.8,0.19999999999999996,0.5,1537.4777590461183,1529.4376169997197,8.040142046398842,1
2020-03-08,Spain,Germany,1.0,0.8,0.19999999999999996,0.5,1547.2463864562235,1519.6689895896145,27.57739686660921,0
2020-03-09,Bangladesh,Zimbabwe,0.4,0.0,0.4,1.0,1417.6039358966457,1396.5289525693452,21.074983327300515,1
2020-03-11,Bangladesh,Zimbabwe,0.4,0.0,0.4,1.0,1426.9980919964207,1387.13479646957,39.86329552685061,1
2020-08-21,Isle of Man,Guernsey,0.5,0.5,0.0,0.5,1500.0,1500.2870368933804,-0.2870368933804457,0
2020-08-29,Belgium,Luxembourg,0.5,0.5,0.0,0.5,1500.0,1500.0,0.0,1
2020-08-30,Belgium,Czech Republic,1.0,0.5,0.5,0.5,1510.0,1500.0,10.0,1
2020-08-30,Belgium,Luxembourg,1.0,0.0,1.0,1.0,1519.71225631668,1490.0,29.71225631667994,1
2020-08-30,Pakistan,England,0.6,0.6,0.0,0.0,1617.1616192596748,1586.6180321360175,30.54358712365729,0
2020-09-01,Pakistan,England,0.4,0.6,-0.19999999999999996,0.0,1606.2847619030142,1597.494889492678,8.789872410336102,1
2020-09-04,England,Australia,0.6,0.4,0.19999999999999996,0.3333333333333333,1587.7478283949044,1634.3462364758527,-46.59840808094828,1
2020-09-06,Australia,England,0.2,0.6,-0.39999999999999997,0.5,1623.013011123688,1599.081053747069,23.93195737661904,0
2020-09-08,England,Australia,0.8,0.2,0.6000000000000001,0.6,1609.7687835065565,1612.3252813642007,-2.556497857644217,0
2020-10-16,Bulgaria,Romania,0.5,0.5,0.0,0.5,1500.0,1500.0,0.0,1
2020-10-17,Romania,Bulgaria,0.0,1.0,-1.0,0.0,1490.0,1510.0,-20.0,1
2020-10-18,Bulgaria,Romania,0.5,0.5,0.0,0.5,1499.4249887221547,1500.5750112778453,-1.1500225556906116,0
2020-11-07,Zimbabwe,Pakistan,0.0,0.6,-0.6,0.0,1378.2771459945086,1616.031823000788,-237.75467700627928,0
2020-11-08,Zimbabwe,Pakistan,0.0,0.6,-0.6,0.0,1374.2203072427187,1620.0886617525778,-245.86835450985905,0
2020-11-10,Zimbabwe,Pakistan,0.0,0.6,-0.6,0.0,1370.3124188666568,1623.9965501286397,-253.68413126198288,0
2020-11-27,South Africa,England,1.0,0.6,0.4,0.3333333333333333,1579.1281724262342,1599.8423641018194,-20.7141916755852,0
2020-11-27,West Indies,New Zealand,0.2,0.2,0.0,0.0,1481.509139433981,1539.1947664934544,-57.68562705947329,0
2020-11-29,New Zealand,West Indies,0.4,0.2,0.2,1.0,1547.5495309404305,1473.1543749870052,74.39515595342505,1
2020-11-29,South Africa,England,0.8,0.8,0.0,0.25,1569.7236693764094,1609.2468671516442,-39.52319777523485,0
2020-12-01,South Africa,England,0.8,0.8,0.0,0.2,1560.8563567639935,1618.1141797640598,-57.25782300006608,0
2020-12-04,India,Australia,0.6,0.4,0.19999999999999996,0.25,1654.2885265212742,1622.2517007689378,32.036825752336426,1
2020-12-06,Australia,India,0.4,0.6,-0.19999999999999996,0.6,1613.171190203845,1663.369037086367,-50.19784688252184,0
2020-12-08,Australia,India,0.2,0.6,-0.39999999999999997,0.5,1604.606030261932,1671.93419702828,-67.3281667663482,1
2020-12-18,Pakistan,New Zealand,0.6,0.6,0.0,0.8333333333333334,1627.76490793545,1555.440402736174,72.32450519927579,0
2020-12-20,Pakistan,New Zealand,0.6,0.8,-0.20000000000000007,0.7142857142857143,1615.7127976714708,1567.4925130001532,48.22028467131759,0
2020-12-22,New Zealand,Pakistan,0.8,0.6,0.20000000000000007,0.375,1578.871561105168,1604.333749566456,-25.46218846128795,0
2021-02-11,Pakistan,South Africa,0.6,0.8,-0.20000000000000007,0.3333333333333333,1613.602198086859,1552.4896099985065,61.1125880883526,1
2021-02-13,Pakistan,South Africa,0.6,0.8,-0.20000000000000007,0.5,1621.861155124828,1544.2306529605376,77.63050216429042,0
2021-02-14,South Africa,Pakistan,1.0,0.6,0.4,0.6,1556.428582534672,1609.6632255506936,-53.234643016021664,0
2021-02-22,New Zealand,Australia,0.8,0.4,0.4,0.5,1569.6031125847649,1616.5199920877967,-46.91687950303185,1
2021-02-25,New Zealand,Australia,0.8,0.4,0.4,1.0,1580.9453402477768,1605.1777644247848,-24.232424177007942,1
2021-03-03,Australia,New Zealand,0.2,0.8,-0.6000000000000001,0.0,1594.4814279528912,1591.6416767196704,2.8397512332207957,1
2021-03-03,Sri Lanka,West Indies,0.4,0.2,0.2,0.0,1434.4909458109871,1465.2635031912614,-30.772557380274293,0
2021-03-05,Australia,New Zealand,0.4,0.8,-0.4,0.3333333333333333,1604.399695162231,1581.7234095103306,22.676285651900344,1
2021-03-05,Sri Lanka,West Indies,0.4,0.2,0.2,0.0,1425.374342411187,1474.3801065910616,-49.00576417987463,1
2021-03-07,Sri Lanka,West Indies,0.6,0.2,0.39999999999999997,0.25,1436.7755615322462,1462.9788874700023,-26.203325937756063,0
2021-03-07,Australia,New Zealand,0.6,0.6,0.0,0.5,1613.7479443886882,1572.3751602838734,41.372784104814855,0
2021-03-12,India,England,0.4,0.8,-0.4,0.6666666666666666,1660.0202352024153,1626.480926529547,33.539308672868174,0
2021-03-14,England,India,1.0,0.4,0.6,0.5,1637.4432779696442,1649.0578837623182,-11.614605792673956,0
2021-03-16,India,England,0.6,0.8,-0.20000000000000007,0.6,1658.7237130083352,1627.7774487236272,30.94626428470792,0
2021-03-18,India,England,0.4,0.8,-0.4,0.5,1647.8353559580603,1638.665805773902,9.169550184158652,1
2021-03-20,India,England,0.6,0.6,0.0,0.5714285714285714,1657.5714963487944,1628.929665383168,28.64183096562647,1
2021-03-28,New Zealand,Bangladesh,0.6,0.4,0.19999999999999996,0.5,1583.5603678804384,1435.8557424714822,147.7046254089562,1
2021-03-30,New Zealand,Bangladesh,0.8,0.4,0.4,1.0,1589.547950329471,1429.8681600224495,159.67979030702122,1
2021-04-01,New Zealand,Bangladesh,1.0,0.4,0.6,1.0,1595.2504065455191,1424.1657038064016,171.08470273911755,1
2021-04-03,Uganda,Namibia,0.5,1.0,-0.5,0.0,1498.7738795435782,1556.6853618289288,-57.91148228535053,0
2021-04-05,Namibia,Uganda,1.0,0.4,0.6,1.0,1565.0338022764142,1490.4254390960928,74.60836318032148,1
2021-04-05,Namibia,Uganda,1.0,0.4,0.6,1.0,1572.9188112161662,1482.5404301563408,90.3783810598254,1
2021-04-10,South Africa,Pakistan,0.8,0.6,0.20000000000000007,0.5,1547.9489197238695,1618.1428883614958,-70.19396863762609,0
2021-04-12,Pakistan,South Africa,0.6,0.8,-0.20000000000000007,0.5714285714285714,1626.149590785444,1539.9422172999216,86.20737348552234,0
2021-04-14,South Africa,Pakistan,1.0,0.6,0.4,0.5,1552.3737683703823,1613.7180397149832,-61.34427134460088,0
2021-04-16,South Africa,Pakistan,0.8,0.6,0.20000000000000007,0.4444444444444444,1544.1212768269877,1621.970531258378,-77.84925443139059,0
2021-04-17,Netherlands,Nepal,0.4,0.6,-0.19999999999999996,0.0,1546.616956487087,1494.3299426031924,52.28701388389459,0
2021-04-18,Netherlands,Malaysia,0.2,0.6,-0.39999999999999997,0.5,1535.1232748037162,1495.7484499485631,39.37482485515284,1
2021-04-19,Malaysia,Nepal,0.4,0.8,-0.4,0.0,1486.876921406444,1505.8236242865632,-18.946702880119343,0
2021-04-20,Nepal,Netherlands,0.8,0.2,0.6000000000000001,1.0,1515.2788342751653,1543.9948033458356,-28.71596907067033,0
2021-04-21,Pakistan,Zimbabwe,0.6,0.0,0.6,1.0,1629.7666104803664,1366.5440610598466,263.2225494205197,1
2021-04-22,Nepal,Malaysia,0.8,0.2,0.6000000000000001,1.0,1506.1034694036505,1477.4217114178418,28.681757985808417,1
2021-04-23,Zimbabwe,Pakistan,0.0,0.6,-0.6,0.0,1362.9407634032386,1633.3699081369743,-270.4291447337357,1
2021-04-24,Nepal,Netherlands,0.8,0.4,0.4,0.6666666666666666,1515.279812261267,1553.1701682173507,-37.89035595608402,1
2021-04-25,Pakistan,Zimbabwe,0.6,0.2,0.39999999999999997,0.8571428571428571,1616.8522778649697,1379.458393675243,237.39388418972635,1
2021-05-21,Luxembourg,Czech Republic,0.0,0.0,0.0,0.5,1480.853108769656,1490.28774368332,-9.434634913664013,0
2021-05-22,Czech Republic,Luxembourg,0.5,0.0,0.5,1.0,1490.0157917948186,1471.124592663806,18.891199131012627,0
2021-05-22,Austria,Czech Republic,0.5,0.5,0.0,0.5,1500.0,1500.01625978917,-0.0162597891701352,1
2021-05-23,Austria,Luxembourg,1.0,0.25,0.75,0.5,1510.0004679943515,1481.667789876435,28.332678117916203,0
2021-05-23,Czech Republic,Austria,0.25,1.0,-0.75,0.0,1479.4725945821892,1499.1867908385843,-19.7141962563951,0
2021-06-23,Sri Lanka,England,0.6,0.4,0.19999999999999996,0.0,1427.5283271603903,1619.7521811189802,-192.22385395858987,0
2021-06-24,Sri Lanka,England,0.6,0.6,0.0,0.0,1422.557957719148,1624.7225505602223,-202.16459284107415,0
2021-06-24,Greece,Romania,0.5,0.6666666666666666,-0.16666666666666663,0.5,1500.0,1510.5419110888138,-10.541911088813777,0
2021-06-25,Serbia,Greece,0.5,0.0,0.5,0.5,1500.0,1490.3033275120697,9.696672487930527,0
2021-06-25,Bulgaria,Romania,0.3333333333333333,0.75,-0.4166666666666667,0.3333333333333333,1489.4580889111862,1520.2385835767443,-30.78049466555808,0
2021-06-25,Romania,Serbia,0.75,0.5,0.25,0.5,1529.354960306394,1489.7209797726885,39.63398053370565,1
2021-06-26,Serbia,Romania,0.0,1.0,-1.0,0.0,1480.8568147216702,1538.2191253574124,-57.36231063574223,0
2021-06-26,South Africa,West Indies,0.8,0.2,0.6000000000000001,0.5,1536.3251976049992,1472.2261218418582,64.09907576314095,0
2021-06-26,England,Sri Lanka,0.6,0.4,0.19999999999999996,1.0,1629.4822710509218,1417.798237228449,211.6840338224731,1
2021-06-27,South Africa,West Indies,0.8,0.2,0.6000000000000001,0.0,1524.5009288066676,1484.0503906401898,40.45053816647783,1
2021-06-29,South Africa,West Indies,0.8,0.2,0.6000000000000001,0.5,1533.3419008834492,1475.2094185634082,58.132482320040936,1
2021-07-01,West Indies,South Africa,0.2,1.0,-0.8,0.3333333333333333,1466.8671648546522,1541.6841545922052,-74.81698973755306,1
2021-07-03,South Africa,West Indies,1.0,0.2,0.8,0.5,1529.5634281099683,1478.987891336889,50.57553677307919,1
2021-07-08,Belgium,Malta,1.0,0.5,0.5,0.5,1528.859147547024,1500.0,28.85914754702389,0
2021-07-08,Malta,Belgium,0.5,1.0,-0.5,0.5,1510.8287279731762,1518.0304195738477,-7.201691600671438,0
2021-07-09,Malta,Belgium,0.5,0.8,-0.30000000000000004,0.5,1501.0359796382998,1527.823167908724,-26.787188270424394,0
2021-07-09,West Indies,Australia,0.2,0.4,-0.2,0.5,1470.4333767151345,1602.5627367921231,-132.12936007698863,1
2021-07-10,West Indies,Australia,0.2,0.2,0.0,1.0,1484.0630466136065,1588.9330668936511,-104.87002028004464,1
2021-07-10,Belgium,Malta,0.8,0.3333333333333333,0.46666666666666673,0.6666666666666666,1537.0536947270843,1491.8054528199395,45.2482419071448,0
2021-07-10,Belgium,Malta,0.8,0.3333333333333333,0.46666666666666673,0.6666666666666666,1525.7586591265683,1503.1004884204556,22.65817070611274,1
2021-07-12,Australia,West Indies,0.2,0.2,0.0,0.0,1576.003109627427,1496.993003879831,79.0101057475963,0
2021-07-14,Australia,West Indies,0.2,0.2,0.0,0.0,1563.7674232815878,1509.22869022567,54.538733055917874,1
2021-07-16,Pakistan,England,0.6,0.8,-0.20000000000000007,0.3333333333333333,1620.915837304634,1634.0461011276798,-13.13026382304588,1
2021-07-16,West Indies,Australia,0.2,0.2,0.0,0.75,1500.785673471945,1572.2104400353126,-71.42476656336748,1
2021-07-18,England,Pakistan,0.8,0.6,0.20000000000000007,0.5,1623.6683615717875,1631.2935768605262,-7.625215288738673,1
2021-07-19,South Africa,Ireland,1.0,0.2,0.8,0.5,1538.117942731723,1511.7777619313913,26.34018080033161,1
2021-07-20,Pakistan,England,0.4,0.8,-0.4,0.4,1621.0741407536295,1633.887797678684,-12.813656925054602,0
2021-07-22,South Africa,Ireland,1.0,0.2,0.8,1.0,1547.3612605409132,1502.534444122201,44.82681641871227,1
2021-07-22,Zimbabwe,Bangladesh,0.2,0.4,-0.2,0.0,1375.394834235579,1418.7270649944255,-43.33223075884644,0
2021-07-23,Zimbabwe,Bangladesh,0.0,0.6,-0.6,0.0,1366.6356092844508,1427.4862899455538,-60.85068066110307,1
2021-07-24,South Africa,Ireland,1.0,0.2,0.8,1.0,1556.0781529812105,1493.8175516819038,62.2606012993067,1
2021-07-25,Zimbabwe,Bangladesh,0.2,0.6,-0.39999999999999997,0.16666666666666666,1378.3693414899524,1415.7525577400522,-37.38321625009985,0
2021-07-25,India,Sri Lanka,0.6,0.4,0.19999999999999996,1.0,1666.7489806129822,1413.234407151691,253.51457346129155,1
2021-07-28,India,Sri Lanka,0.6,0.4,0.19999999999999996,1.0,1670.5203244220595,1409.4630633426134,261.0572610794461,0
2021-07-29,India,Sri Lanka,0.4,0.6,-0.19999999999999996,0.75,1654.1605901883809,1425.822797576292,228.33779261208883,0
2021-07-31,Pakistan,West Indies,0.4,0.2,0.2,0.5,1611.4427803223775,1512.8129645868964,98.62981573548107,1
2021-08-03,Bangladesh,Australia,0.6,0.2,0.39999999999999997,0.5,1424.6807154176154,1560.1831489203612,-135.50243350274582,1
2021-08-04,Australia,Bangladesh,0.2,0.6,-0.39999999999999997,0.0,1546.4694832408836,1438.394381097093,108.07510214379067,0
2021-08-05,Norway,France,0.0,0.5,-0.5,0.5,1461.426150316292,1500.0,-38.57384968370798,0
2021-08-05,Norway,Germany,0.0,0.6,-0.6,0.0,1452.5318555527224,1530.461068142897,-77.92921259017453,0
2021-08-06,Bangladesh,Australia,0.6,0.2,0.39999999999999997,1.0,1451.408439024496,1533.4554253134806,-82.04698628898473,1
2021-08-06,France,Germany,1.0,0.6,0.4,0.5,1508.8942947635696,1538.2549578793755,-29.36066311580589,0
2021-08-07,Bangladesh,Australia,0.6,0.2,0.39999999999999997,1.0,1463.7270008238322,1521.1368635141444,-57.40986269031214,0
2021-08-07,Norway,France,0.0,0.5,-0.5,0.0,1444.7379658162438,1491.1009923465767,-46.36302653033295,1
2021-08-07,Germany,France,0.6,0.5,0.09999999999999998,1.0,1547.4118959890654,1499.7373566538795,47.67453933518573,1
2021-08-08,Norway,Germany,0.2,0.8,-0.6000000000000001,0.0,1456.064536164539,1556.0482602963684,-99.98372413182938,1
2021-08-08,Norway,Germany,0.2,0.8,-0.6000000000000001,0.0,1468.8654044589405,1543.247392001967,-74.38198754302653,0
2021-08-09,Bangladesh,Australia,0.4,0.4,0.0,0.75,1455.3645130757786,1529.499351262198,-74.1348381864193,1
2021-08-14,Denmark,Sweden,0.4,0.5,-0.09999999999999998,0.5,1490.8685596272835,1500.0,-9.131440372716495,0
2021-08-15,Sweden,Denmark,1.0,0.4,0.6,1.0,1509.737236518774,1481.1313231085096,28.605913410264293,0
2021-08-18,Ghana,Rwanda,0.0,0.5,-0.5,0.5,1460.7280056731831,1500.0,-39.27199432681687,0
2021-08-20,Gibraltar,Malta,0.0,0.4,-0.4,0.5,1471.684476310457,1493.7517200169386,-22.067243706481577,0
2021-08-20,Ghana,Rwanda,0.0,1.0,-1.0,0.0,1451.853555023274,1508.8744506499092,-57.020895626635365,1
2021-08-20,Rwanda,Ghana,1.0,0.0,1.0,1.0,1497.2478355652734,1463.4801701079098,33.76766545736359,1
2021-08-21,Rwanda,Ghana,0.6666666666666666,0.2,0.4666666666666666,0.6666666666666666,1506.278972771892,1454.449032901291,51.82993987060104,0
2021-08-21,Sweden,Finland,0.5,0.5,0.0,0.5,1488.9469547798094,1509.9687928083,-21.02183802849072,0
2021-08-21,Malta,Gibraltar,0.6,0.0,0.6,1.0,1503.1174263940666,1462.3187699333291,40.79865646073745,1
2021-08-21,Sweden,Finland,0.5,0.5,0.0,0.5,1498.9157475881095,1500.0,-1.0842524118904748,0
2021-08-22,Portugal,Gibraltar,0.3333333333333333,0.0,0.3333333333333333,1.0,1490.8377646434244,1453.487681756815,37.35008288660947,1
2021-08-22,Finland,Sweden,1.0,0.25,0.75,1.0,1519.3644729523348,1479.5512746357747,39.81319831656015,0
2021-08-22,Finland,Sweden,1.0,0.25,0.75,1.0,1508.2235465480169,1490.6922010400929,17.53134550792379,0
2021-08-27,Zimbabwe,Ireland,0.2,0.2,0.0,0.5,1369.4411838123892,1485.5906169881357,-116.14943317574648,1
2021-08-29,Zimbabwe,Ireland,0.4,0.2,0.2,0.6666666666666666,1382.6650201925645,1472.3667806079604,-89.70176041539594,0
2021-09-01,Ireland,Zimbabwe,0.4,0.4,0.0,0.5,1479.840833559923,1375.1909672406016,104.64986631932176,1
2021-09-01,New Zealand,Bangladesh,1.0,0.6,0.4,1.0,1600.6890453574952,1467.4664809023373,133.2225644551579,0
2021-09-02,Hungary,Czech Republic,0.5,0.2,0.3,0.5,1500.0,1470.039406579643,29.960593420357327,1
2021-09-02,Luxembourg,Bulgaria,0.4,0.25,0.15000000000000002,0.5,1492.4814670322023,1480.3417121815364,12.139754850666122,1
2021-09-02,Ireland,Zimbabwe,0.6,0.4,0.19999999999999996,0.6,1486.916669939127,1368.1151308613985,118.80153907772842,1
2021-09-03,Bangladesh,New Zealand,0.6,0.8,-0.20000000000000007,0.25,1481.1234391456237,1587.0320871142087,-105.908647968585,1
2021-09-03,Bulgaria,Malta,0.2,0.6,-0.39999999999999997,0.5,1470.6909802874227,1511.9485145705808,-41.25753428315807,0
2021-09-03,Romania,Czech Republic,1.0,0.2,0.8,0.5,1546.5829450936258,1460.8996106111567,85.68333448246904,1
2021-09-03,Romania,Hungary,1.0,1.0,0.0,0.5,1554.165590497278,1509.139795968486,45.025794528792176,1
2021-09-04,Romania,Malta,1.0,0.6,0.4,0.5,1562.876850589857,1520.7665776623369,42.11027292752033,1
2021-09-04,Zimbabwe,Ireland,0.4,0.6,-0.19999999999999996,0.3333333333333333,1361.4071982938103,1493.6246025067146,-132.21740421290428,1
2021-09-04,Luxembourg,Hungary,0.6,0.5,0.09999999999999998,0.5,1502.1321989263165,1500.428535875907,1.7036630504092043,1
2021-09-05,Romania,Luxembourg,1.0,0.8,0.19999999999999996,0.5,1571.670719828097,1512.0831639550336,59.587555873063366,1
2021-09-05,New Zealand,Bangladesh,0.6,0.6,0.0,0.6,1574.0748260408022,1494.0807002190302,79.99412582177206,1
2021-09-05,Malta,Hungary,0.4,0.3333333333333333,0.06666666666666671,0.5,1511.9727084240967,1490.4775708471898,21.495137576906927,0
2021-09-08,New Zealand,Bangladesh,0.6,0.6,0.0,0.6666666666666666,1581.812250054325,1486.3432762055074,95.46897384881754,0
2021-09-10,Spain,Germany,0.8,0.8,0.0,0.5,1536.4543079029413,1551.1386259576352,-14.684318054693904,0
2021-09-10,South Africa,Sri Lanka,1.0,0.6,0.4,1.0,1564.3050876749785,1441.5878277161578,122.7172599588207,1
2021-09-10,New Zealand,Bangladesh,0.6,0.8,-0.20000000000000007,0.5714285714285714,1569.131563361414,1499.0239628984186,70.10760046299538,1
2021-09-10,Kenya,Uganda,0.4,0.2,0.2,1.0,1473.3031000396377,1475.0846003587114,-1.7815003190739844,1
2021-09-11,Uganda,Nigeria,0.2,0.2,0.0,0.5,1465.0333251071131,1458.0315015755375,7.00182353157561,1
2021-09-11,Germany,Spain,0.8,0.6,0.20000000000000007,0.6666666666666666,1560.7162287915187,1526.8767050690578,33.839523722460854,0
2021-09-11,Germany,Spain,0.8,0.6,0.20000000000000007,0.6666666666666666,1549.7453172066307,1537.8476166539458,11.89770055268491,0
2021-09-11,Nigeria,Kenya,0.2,0.6,-0.39999999999999997,0.5,1448.2330029782393,1483.3543752912356,-35.1213723129963,0
2021-09-12,Sri Lanka,South Africa,0.6,1.0,-0.4,0.0,1434.9800084913877,1570.9129068997486,-135.93289840836087,0
2021-09-13,Kenya,Nigeria,0.6,0.2,0.39999999999999997,1.0,1492.3469301844884,1439.2404480849864,53.106482099502045,1
2021-09-13,Nigeria,Uganda,0.2,0.4,-0.2,0.0,1430.757181567652,1474.8318237044118,-44.07464213675985,0
2021-09-14,Sri Lanka,South Africa,0.6,1.0,-0.4,0.0,1428.7043503163316,1577.1885650748047,-148.48421475847317,0
2021-09-15,Scotland,Zimbabwe,0.6,0.4,0.19999999999999996,0.5,1529.5370620090328,1375.0390682468792,154.49799376215356,1
2021-09-15,Uganda,Nigeria,0.6,0.2,0.39999999999999997,1.0,1483.5700149172387,1422.018990354825,61.55102456241366,1
2021-09-16,Nigeria,Kenya,0.2,0.6,-0.39999999999999997,0.0,1413.7722673210558,1500.8301967018228,-87.05792938076706,1
